Row,ic_E,ic_dE
8226,888.78277,441.78720
8227,417.47805,533.17163
8228,914.40698,447.88089
8229,906.29644,463.34619
8230,465.31771,503.90875
8231,886.45373,444.43246
8232,1047.7207,483.09726
8233,413.3685,549.46063
8234,1025.4190,487.71701
8235,916.77679,440.59042
8236,459.74420,527.56048
8237,916.23181,455.38952
8238,1034.4614,487.86550
8239,941.37835,443.00869
8240,1065.7276,483.83807
8241,428.96081,537.93017
8242,1030.5499,495.58602
8243,1020.4881,493.14495
8244,910.80871,445.06048
8245,401.53292,543.38787
8246,336.72927,543.62017
8247,461.36749,504.73040
8248,918.74340,453.80651
8249,437.14437,540.26763
8250,875.65100,459.70632
8251,914.77380,461.18399
8252,479.38058,524.37298
8253,571.76123,436.46246
8254,431.93826,525.31115
8255,1048.9378,461.06512
8256,388.73199,534.65869
8257,1043.9792,498.33859
8258,356.17895,531.63678
8259,173.83587,540.79534
8260,1030.7139,492.27096
8261,472.34588,524.59173
8262,896.38696,480.62207
8263,1020.9226,472.84384
8264,1040.9554,483.56738
8265,501.47650,503.67129
8266,895.64636,458.05944
8267,851.56213,455.53402
8268,419.07141,520.20758
8269,406.14877,535.26178
8270,919.01788,455.35931
8271,1052.4011,497.11926
8272,508.93957,520.51977
8273,914.22229,438.11969
8274,374.90905,533.41613
8275,1030.2661,471.73831
8276,902.64843,450.63781
8277,1026.0944,464.08117
8278,1029.9953,473.86969
8279,1055.6207,469.36096
8280,1051.6543,475.71395
8281,918.06079,414.98486
8282,431.07101,533.38989
8283,1031.1248,476.78689
8284,1013.4747,473.70114
8285,429.75314,542.02600
8286,944.70422,446.65438
8287,1013.9323,464.34204
8288,400.97988,525.37243
8289,942.21649,443.05398
8290,359.08837,547.79553
8291,477.33456,511.60015
8292,395.25784,519.93206
8293,1023.6168,484.51931
8294,939.29156,447.94628
8295,944.13629,451.16342
8296,1043.0584,473.01763
8297,433.54644,519.74987
8298,886.70941,459.02520
8299,921.64868,452.31112
8300,469.80636,518.93994
8301,1044.6402,458.12496
8302,1052.4422,487.07788
8303,465.58435,444.91687
8304,910.16803,459.54736
8305,404.64758,523.17590
8306,944.71380,441.08606
8307,858.00598,439.75235
8308,906.62756,453.68481
8309,895.57446,429.26474
8310,220.38366,465.77175
8311,1062.3729,470.30288
8312,908.24823,454.72955
8313,900.75360,455.41690
8314,887.36529,465.78427
8315,1014.2093,505.21374
8316,1052.0025,463.56948
8317,1012.3213,485.34442
8318,1041.3302,476.38595
8319,518.77179,504.60870
8320,454.00357,513.90814
8321,892.68054,456.26165
8322,1021.4733,476.63592
8323,295.23910,476.44903
8324,898.82525,451.28497
8325,423.83917,533.14086
8326,762.80920,481.49465
8327,1054.7508,459.63058
8328,487.15484,511.62176
8329,1040.9526,480.77682
8330,911.22528,446.98565
8331,463.78439,511.21807
8332,918.87115,463.31802
8333,937.33166,447.11517
8334,858.35699,448.77334
8335,907.64398,459.90206
8336,1023.1147,475.19061
8337,371.91235,559.03009
8338,360.79632,544.65148
8339,1031.3009,480.38296
8340,420.49285,529.09344
8341,1036.4821,477.76913
8342,427.02249,520.23089
8343,1057.5250,461.78668
8344,893.86218,457.43804
8345,900.92810,442.27645
8346,351.22839,543.28729
8347,1024.8671,481.90719
8348,1037.2020,483.12426
8349,1037.0079,464.39590
8350,925.96099,440.75601
8351,1020.8120,469.12921
8352,520.20080,517.37872
8353,893.26953,452.94937
8354,899.68176,468.24691
8355,841.07104,468.54718
8356,409.81713,519.73309
8357,421.57083,530.27520
8358,424.80639,527.96392
8359,1043.7584,466.10055
8360,213.90380,467.51794
8361,1045.0688,478.37448
8362,920.73938,462.16378
8363,440.01358,519.65716
8364,895.48132,467.46456
8365,929.62200,435.20642
8366,1031.6691,469.73992
8367,442.33660,530.38354
8368,902.68646,440.34829
8369,890.33477,475.04809
8370,370.75909,550.65393
8371,481.14553,533.94934
8372,1047.3367,457.50518
8373,431.16745,514.33422
8374,375.13018,443.85156
8375,454.28790,515.36828
8376,527.70086,519.92919
8377,912.71856,469.67373
8378,1021.8007,481.29037
8379,566.87127,509.44104
8380,1063.2867,487.87393
8381,915.42169,477.77172
8382,1004.6999,472.29858
8383,1025.1961,467.50808
8384,1010.5780,477.38586
8385,472.56344,519.82287
8386,1054.0446,478.29895
8387,935.78161,436.91146
8388,1036.6684,475.50045
8389,463.97680,542.45532
8390,1053.5379,481.94232
8391,476.43872,525.25781
8392,928.47338,434.89718
8393,1044.5363,481.52728
8394,459.39181,517.27447
8395,356.84811,526.58410
8396,963.77905,435.64672
8397,495.76950,522.80786
8398,923.04504,465.33532
8399,384.40905,539.86151
8400,344.31832,554.60400
8401,309.03527,462.64227
8402,389.12332,539.68298
8403,420.03933,518.14917
8404,435.43621,526.09332
8405,520.37701,501.86596
8406,360.21044,544.13006
8407,1030.8470,482.47409
8408,814.53692,458.09570
8409,477.30764,519.55859
8410,880.48931,449.06491
8411,421.22387,512.86438
8412,1049.5516,492.69241
8413,1043.1341,469.71014
8414,1042.8559,465.92666
8415,1045.9105,474.09918
8416,934.98968,437.48449
8417,1051.1679,484.00878
8418,941.31695,451.58221
8419,552.00042,497.94494
8420,411.82269,545.89343
8421,950.44317,437.03051
8422,1045.5454,486.10815
8423,930.61657,451.67392
8424,425.65243,510.72311
8425,460.48956,520.63165
8426,448.67196,520.18512
8427,893.89611,453.10220
8428,843.46209,454.49932
8429,1055.5835,466.55819
8430,893.97595,446.31533
8431,1029.6481,467.73681
8432,1013.1793,489.87991
8433,442.16854,526.20282
8434,1033.8530,477.70483
8435,892.16259,469.12054
8436,277.19946,542.11615
8437,588.45721,455.55737
8438,410.52542,542.90893
8439,470.48999,512.13842
8440,1029.7979,452.51550
8441,466.71707,524.38885
8442,856.63256,444.78775
8443,1036.3000,464.67041
8444,930.45526,429.95959
8445,488.69317,509.45938
8446,1063.5040,478.11621
8447,934.71838,440.53860
8448,943.87091,424.97802
8449,935.11755,450.88205
8450,1039.9143,463.58926
8451,433.91058,535.06982
8452,1028.7102,480.77645
8453,533.90112,506.30835
8454,350.36254,543.41430
8455,944.07983,469.67407
8456,421.78698,532.02050
8457,585.21502,458.48324
8458,1025.9234,494.55255
8459,857.30883,459.58017
8460,1056.7071,488.50177
8461,933.20794,467.78878
8462,925.42187,469.72851
8463,467.51293,548.19525
8464,429.08172,523.01153
8465,1016.4426,471.36865
8466,481.17227,509.1698
8467,509.13815,507.78878
8468,415.51321,546.90771
8469,464.11731,505.49673
8470,935.75769,446.31179
8471,853.37573,453.48757
8472,917.39386,448.86984
8473,342.82128,543.87402
8474,933.62176,437.70907
8475,460.07153,515.50512
8476,466.54834,526.83050
8477,922.80957,454.24533
8478,1029.7426,480.41922
8479,886.27917,453.65405
8480,392.61215,510.13012
8481,1034.8021,474.11047
8482,1012.7660,459.64331
8483,1035.7159,478.36834
8484,985.21087,471.13592
8485,1039.5698,482.13772
8486,1062.3721,477.86648
8487,916.13531,443.66876
8488,1033.0749,502.27600
8489,923.36181,441.17755
8490,1053.4979,494.00857
8491,931.37567,458.09732
8492,483.70163,505.16455
8493,377.83575,534.43695
8494,941.55444,451.44110
8495,451.20300,512.73669
8496,314.43933,462.74728
8497,408.30441,522.58166
8498,852.11865,446.21350
8499,951.00756,459.06616
8500,313.68505,490.58792
8501,847.99566,462.99609
8502,886.74346,455.28002
8503,424.89434,537.61230
8504,1047.5374,466.02377
8505,563.59393,440.99807
8506,425.30688,528.87207
8507,363.29791,542.41796
8508,888.02923,441.01721
8509,442.34457,532.25921
8510,931.44982,457.20294
8511,897.93560,469.28353
8512,1041.3725,477.42221
8513,945.35620,439.90661
8514,864.33587,457.35040
8515,468.00494,516.01611
8516,838.09863,455.96670
8517,411.09799,535.85815
8518,1041.8941,469.73071
8519,296.44619,451.60366
8520,840.59448,474.13256
8521,795.52404,466.61657
8522,455.80706,542.70703
8523,442.03140,522.39971
8524,1057.8877,477.70895
8525,1030.6967,468.23724
8526,899.88623,461.39575
8527,462.10882,528.71997
8528,385.36383,529.85852
8529,1049.8509,487.70980
8530,935.67315,446.61013
8531,403.68774,544.63311
8532,920.33276,442.00445
8533,514.67376,543.84747
8534,954.64209,435.10488
8535,481.15661,506.48208
8536,423.07360,516.94653
8537,926.89520,445.17459
8538,1045.3236,463.26236
8539,1055.7132,497.08569
8540,497.65283,532.15637
8541,488.24780,508.09051
8542,914.57910,442.01013
8543,384.28900,528.78533
8544,1038.4141,481.61987
8545,957.11145,441.90417
8546,1046.5772,479.43316
8547,417.65991,540.54840
8548,876.33331,461.86627
8549,482.79547,499.43618
8550,908.09478,454.89370
8551,1027.0001,486.30175
8552,427.17034,530.43072
8553,905.51934,442.19024
8554,885.54827,465.94818
8555,482.14874,531.99957
8556,1033.5382,470.27362
8557,914.70599,446.87442
8558,1032.0415,480.61569
8559,449.29418,522.21887
8560,311.94802,459.33145
8561,443.95889,529.22027
8562,402.12234,530.50286
8563,436.46075,521.03302
8564,522.96710,518.21252
8565,411.24658,527.49841
8566,440.54605,523.59222
8567,418.56689,523.94073
8568,443.00515,534.45910
8569,455.37905,537.09173
8570,1037.2944,479.43869
8571,1046.8129,485.24209
8572,947.11596,436.04428
8573,927.91595,440.95468
8574,882.09564,453.37912
8575,855.48211,456.32400
8576,1040.0264,469.51071
8577,1024.5555,474.11743
8578,871.15271,453.45486
8579,1039.0150,468.06063
8580,910.69689,443.71029
8581,401.03857,534.07696
8582,917.65643,449.58520
8583,945.23828,456.73696
8584,942.28625,444.17205
8585,416.58123,535.05047
8586,437.49566,528.08520
8587,952.96862,448.34362
8588,364.77413,522.91796
8589,958.18273,443.56533
8590,336.04873,528.87536
8591,456.82785,525.77282
8592,869.01257,457.03350
8593,945.51776,435.01278
8594,517.87158,516.38177
8595,433.06500,520.00225
8596,993.18133,476.31698
8597,1050.7243,474.69992
8598,450.64856,530.62902
8599,497.18133,500.66778
8600,479.86517,514.56994
8601,454.20532,519.60797
8602,940.04022,462.17932
8603,479.47253,530.45385
8604,1037.2625,470.25326
8605,458.21160,499.54116
8606,350.61654,545.37640
8607,1035.5150,468.70007
8608,994.81884,480.00433
8609,1014.0882,468.50918
8610,1032.4565,470.06707
8611,489.28549,527.48748
8612,859.87170,457.72207
8613,390.25528,543.90393
8614,456.20849,546.92834
8615,410.94381,532.58245
8616,907.20739,460.55856
8617,941.48205,438.03469
8618,396.90454,531.52697
8619,405.53414,517.95849
8620,464.49252,516.35577
8621,917.34716,465.26016
8622,906.28924,447.55242
8623,918.62689,472.67324
8624,920.67095,429.62622
8625,442.23385,527.86541
8626,461.81884,506.53524
8627,892.15625,441.83624
8628,423.80621,508.01303
8629,892.86297,469.19229
8630,367.56393,532.07312
8631,1046.5975,464.90567
8632,1056.1157,475.39062
8633,1038.5761,473.37698
8634,449.7995,525.98870
8635,922.89746,454.62512
8636,491.97448,505.93136
8637,896.70806,454.43228
8638,871.53509,462.02633
8639,439.13290,519.88250
8640,377.75369,500.33856
8641,949.90130,448.06778
8642,590.59143,473.69387
8643,847.52484,444.75662
8644,509.46899,513.58886
8645,1035.0749,479.01980
8646,1058.4298,488.56256
8647,479.81701,511.89587
8648,394.58755,449.43902
8649,1024.5681,496.24093
8650,1047.7329,502.13137
8651,422.94754,511.19223
8652,432.93695,539.29620
8653,1045.6109,474.14328
8654,1008.4335,470.40142
8655,928.91864,433.00067
8656,467.39773,511.30822
8657,1032.3110,461.38040
8658,1028.5837,484.32730
8659,894.56298,450.42016
8660,920.74054,456.84164
8661,1052.7283,485.03625
8662,1034.0684,477.16586
8663,1038.3579,463.63134
8664,886.71514,436.53836
8665,429.82907,534.63720
8666,911.09716,448.15338
8667,886.46325,444.75705
8668,1028.9487,485.53552
8669,1040.2557,473.14502
8670,875.04541,442.01940
8671,444.64016,538.91784
8672,894.90808,438.22912
8673,1037.7470,488.42804
8674,902.51190,456.29348
8675,456.91687,515.24359
8676,487.28735,508.31039
8677,422.13513,532.35528
8678,1024.9102,489.37170
8679,1015.1342,477.94998
8680,430.74496,551.35534
8681,432.73376,542.13446
8682,411.33789,521.32830
8683,419.87338,561.42144
8684,1013.1693,471.53018
8685,463.29235,522.4375
8686,485.80892,519.30804
8687,1063.2334,456.86233
8688,900.89239,453.20318
8689,1041.3147,483.66171
8690,921.06225,456.61340
8691,925.79577,450.69967
8692,903.74102,446.42382
8693,818.65002,460.50930
8694,1041.6293,472.73754
8695,1047.9781,476.69467
8696,1053.6127,465.01791
8697,1034.4713,462.41265
8698,890.09838,444.82528
8699,915.85998,450.37860
8700,448.91384,530.50134
8701,877.06457,444.87155
8702,1036.3017,471.41561
8703,992.44549,439.27771
8704,392.56320,542.29150
8705,916.82562,453.82986
8706,1053.7308,486.75140
8707,242.80754,584.41180
8708,904.74340,455.48803
8709,421.60418,523.23028
8710,1046.4957,470.96157
8711,1001.4379,475.98355
8712,876.65716,469.22833
8713,909.34759,452.34854
8714,1013.6159,475.83673
8715,393.54028,527.03906
8716,390.69006,535.43176
8717,898.15679,446.48513
8718,944.55633,470.12954
8719,1002.9135,481.90548
8720,826.87158,478.35592
8721,472.40618,516.43182
8722,916.11206,460.17956
8723,909.47985,480.23333
8724,479.03677,525.06243
8725,595.75616,460.79159
8726,1020.1096,471.57238
8727,1041.0946,471.40750
8728,430.74301,521.22229
8729,1051.1868,477.37942
8730,1015.2525,495.59542
8731,406.13656,523.83715
8732,382.23904,548.16955
8733,1038.6209,462.92272
8734,1030.2163,480.60635
8735,519.95611,531.51690
8736,1042.1090,484.37277
8737,1061.3295,467.40408
8738,1046.0244,474.88177
8739,416.81045,509.04910
8740,1028.8845,467.21365
8741,1035.4677,474.35620
8742,1032.0732,464.23687
8743,938.91119,439.06643
8744,389.80685,537.03772
8745,1045.4908,465.52163
8746,419.49575,535.13494
8747,482.14846,531.30346
8748,905.52966,447.79214
8749,1038.8601,506.23757
8750,903.58514,455.52404
8751,451.41229,525.43420
8752,902.50067,457.51947
8753,388.03048,530.47216
8754,434.99981,541.08142
8755,886.63793,444.41522
8756,910.47503,439.53176
8757,1036.8195,492.62722
8758,1048.7741,489.38110
8759,397.50213,535.14581
8760,1032.8339,468.63555
8761,1031.1909,502.73776
8762,917.24432,446.60150
8763,463.70257,525.04223
8764,488.76767,522.64721
8765,483.84686,517.89691
8766,1049.9558,447.25463
8767,878.81396,433.96624
8768,862.69000,448.26763
8769,434.01104,536.78753
8770,405.94241,525.02337
8771,1052.3295,484.32891
8772,1054.1140,481.64242
8773,933.72033,451.48217
8774,504.78210,476.33111
8775,871.11755,450.13324
8776,1042.0178,490.55758
8777,1034.8850,467.99905
8778,415.43487,504.69329
8779,418.64022,542.71820
8780,614.19397,522.25756
8781,1055.2085,468.41201
8782,886.99273,476.34964
8783,451.00402,507.50146
8784,412.07428,522.36224
8785,537.74115,503.27444
8786,440.66299,537.45471
8787,925.05584,442.51275
8788,912.42010,439.48046
8789,966.46618,491.28561
8790,926.62451,447.71694
8791,943.34698,456.29791
8792,962.18164,464.81182
8793,407.77822,479.35986
8794,823.21783,470.21173
8795,843.60046,455.79568
8796,917.21325,455.67306
8797,900.51086,448.89294
8798,417.01425,518.86389
8799,1051.4205,483.80340
8800,911.38262,445.83139
8801,1034.0067,465.19296
8802,446.96020,547.83630
8803,908.55664,448.67330
8804,816.43713,455.76702
8805,463.19744,505.35794
8806,515.56353,484.40005
8807,1033.1110,473.03814
8808,555.22821,431.75875
8809,892.09802,453.76782
8810,933.48608,444.54788
8811,890.87341,458.96960
8812,447.00293,527.4599
8813,1026.7976,481.81463
8814,472.75570,508.15173
8815,1023.2142,478.99978
8816,1039.7446,490.80136
8817,1043.4787,475.97164
8818,912.67785,432.02758
8819,433.69934,532.98461
8820,942.23455,443.15502
8821,926.22778,457.61822
8822,436.68951,507.04907
8823,409.66784,518.68145
8824,427.49340,531.42657
8825,866.36120,447.56359
8826,1031.8839,475.23257
8827,1051.3084,456.06283
8828,913.51812,456.23535
8829,1044.3533,468.81112
8830,1032.3153,480.55069
8831,1048.9395,463.40551
8832,797.19592,411.33920
8833,421.83190,532.44134
8834,428.26071,522.43273
8835,770.05682,467.15933
8836,473.83624,494.03537
8837,438.60870,524.39532
8838,1035.0196,489.34042
8839,1025.9592,476.99343
8840,957.40179,477.48422
8841,913.33764,444.81897
8842,504.69256,508.84033
8843,891.20648,410.59771
8844,548.91308,525.81738
8845,925.37310,465.05166
8846,403.57852,537.09661
8847,431.08773,541.08856
8848,424.22879,539.45513
8849,1053.4774,460.06219
8850,1027.0704,485.25427
8851,214.73635,459.83142
8852,1026.8958,484.11892
8853,920.26532,450.99169
8854,1035.9578,469.69934
8855,490.69851,439.83352
8856,482.75241,542.66937
8857,1037.3684,467.24581
8858,401.15075,522.22869
8859,921.35510,455.94915
8860,1044.7491,473.38723
8861,934.7229,447.84512
8862,1064.8958,486.46868
8863,920.10778,453.56121
8864,1035.5273,471.71130
8865,474.04592,516.93505
8866,906.99133,461.59710
8867,469.09512,532.61187
8868,914.33685,448.63458
8869,1040.6210,474.76525
8870,1044.0345,474.11145
8871,814.67187,391.78936
8872,536.57763,425.90130
8873,910.03186,457.85488
8874,596.19165,480.36398
8875,920.54028,453.77188
8876,509.86828,497.50695
8877,949.14856,461.64434
8878,1038.4659,484.61331
8879,901.73626,463.06182
8880,983.58740,485.70224
8881,903.26733,440.05188
8882,1028.3930,480.90774
8883,463.60736,516.80688
8884,442.51828,531.11389
8885,505.18020,507.06024
8886,906.45684,444.18908
8887,1037.4901,472.07333
8888,417.94104,542.37616
8889,274.59576,527.74163
8890,463.38208,522.66998
8891,470.57211,507.71902
8892,400.64776,541.32061
8893,876.99926,472.44320
8894,1039.1175,468.58206
8895,469.28494,511.73672
8896,440.82547,517.98199
8897,903.81878,441.89727
8898,953.01593,453.50662
8899,374.02612,544.09155
8900,1048.7628,479.02725
8901,930.64007,458.34582
8902,363.52944,522.47528
8903,1064.5605,473.82693
8904,895.94610,479.26095
8905,356.99594,536.25988
8906,911.30938,439.15213
8907,552.75116,497.97973
8908,422.82132,524.62805
8909,384.01944,525.47076
8910,868.66583,473.04409
8911,1050.1666,488.44305
8912,482.86056,516.21142
8913,438.70361,532.42309
8914,911.08831,430.20462
8915,412.53887,521.61865
8916,890.22216,446.43347
8917,952.88256,441.56701
8918,1037.1285,478.57522
8919,1037.2645,482.81817
8920,901.77642,451.38946
8921,1029.8223,486.25137
8922,935.81671,440.54531
8923,1067.6203,474.85818
8924,973.67504,494.06762
8925,884.44928,461.98556
8926,793.85986,452.01284
8927,941.87121,435.23944
8928,927.2901,438.66012
8929,390.75399,525.71325
8930,868.64776,447.40808
8931,430.40933,529.73773
8932,1014.0927,487.01516
8933,778.76672,386.50476
8934,964.97778,494.63232
8935,464.94430,514.05578
8936,418.46609,549.24920
8937,954.34191,428.66949
8938,345.36413,524.10662
8939,957.19787,447.55545
8940,833.62451,439.07232
8941,1038.3227,490.27078
8942,894.60736,444.38598
8943,578.12481,471.14874
8944,460.99224,445.05725
8945,900.80993,451.91989
8946,890.45105,462.81985
8947,431.91595,511.66778
8948,904.19696,455.89245
8949,421.86709,541.68481
8950,386.02783,555.39679
8951,906.42248,449.94595
8952,901.91803,466.58288
8953,916.20080,447.52636
8954,373.59133,555.17981
8955,1021.0404,473.85424
8956,885.28186,464.03372
8957,894.52502,448.45761
8958,1041.7259,469.59710
8959,960.38464,454.35147
8960,1061.4002,481.91763
8961,477.50479,520.39544
8962,1039.2706,477.24188
8963,909.71069,444.70135
8964,1034.6660,475.47851
8965,942.06512,446.91479
8966,941.70190,458.53778
8967,775.92804,470.19265
8968,910.42138,445.56729
8969,927.66156,434.99267
8970,508.49826,510.15441
8971,305.59075,446.30047
8972,490.17050,504.67254
8973,469.20675,514.69403
8974,911.17382,449.50503
